state,county,date,m50_count
Texas,Grayson County,2020-03-17,73
Texas,Grayson County,2020-03-18,57
Texas,Grayson County,2020-03-19,61
Texas,Grayson County,2020-03-20,73
Texas,Gregg County,2020-03-02,97
Texas,Gregg County,2020-03-03,101
Texas,Gregg County,2020-03-04,90
Texas,Gregg County,2020-03-05,103
Texas,Gregg County,2020-03-06,118
Texas,Gregg County,2020-03-09,88
Texas,Gregg County,2020-03-10,97
Texas,Gregg County,2020-03-11,100
Texas,Gregg County,2020-03-12,100
Texas,Gregg County,2020-03-13,104
Texas,Gregg County,2020-03-16,82
Texas,Gregg County,2020-03-17,79
Texas,Gregg County,2020-03-18,76
Texas,Gregg County,2020-03-19,77
Texas,Gregg County,2020-03-20,77
Texas,Grimes County,2020-03-02,90
Texas,Grimes County,2020-03-03,95
Texas,Grimes County,2020-03-04,87
Texas,Grimes County,2020-03-05,100
Texas,Grimes County,2020-03-06,116
Texas,Grimes County,2020-03-09,102
Texas,Grimes County,2020-03-10,87
Texas,Grimes County,2020-03-11,99
Texas,Grimes County,2020-03-12,102
Texas,Grimes County,2020-03-13,98
Texas,Grimes County,2020-03-16,83
Texas,Grimes County,2020-03-17,84
Texas,Grimes County,2020-03-18,78
Texas,Grimes County,2020-03-19,74
Texas,Grimes County,2020-03-20,69
Texas,Guadalupe County,2020-03-02,105
Texas,Guadalupe County,2020-03-03,97
Texas,Guadalupe County,2020-03-04,98
Texas,Guadalupe County,2020-03-05,109
Texas,Guadalupe County,2020-03-06,128
Texas,Guadalupe County,2020-03-09,106
Texas,Guadalupe County,2020-03-10,109
Texas,Guadalupe County,2020-03-11,110
Texas,Guadalupe County,2020-03-12,115
Texas,Guadalupe County,2020-03-13,108
Texas,Guadalupe County,2020-03-16,82
Texas,Guadalupe County,2020-03-17,73
Texas,Guadalupe County,2020-03-18,67
Texas,Guadalupe County,2020-03-19,66
Texas,Guadalupe County,2020-03-20,65
Texas,Hale County,2020-03-02,103
Texas,Hale County,2020-03-03,100
Texas,Hale County,2020-03-04,90
Texas,Hale County,2020-03-05,105
Texas,Hale County,2020-03-06,115
Texas,Hale County,2020-03-09,97
Texas,Hale County,2020-03-10,105
Texas,Hale County,2020-03-11,104
Texas,Hale County,2020-03-12,112
Texas,Hale County,2020-03-13,108
Texas,Hale County,2020-03-16,88
Texas,Hale County,2020-03-17,71
Texas,Hale County,2020-03-18,80
Texas,Hale County,2020-03-19,88
Texas,Hale County,2020-03-20,72
Texas,Hamilton County,2020-03-02,120
Texas,Hamilton County,2020-03-03,114
Texas,Hamilton County,2020-03-04,54
Texas,Hamilton County,2020-03-05,99
Texas,Hamilton County,2020-03-06,118
Texas,Hamilton County,2020-03-09,115
Texas,Hamilton County,2020-03-10,81
Texas,Hamilton County,2020-03-11,111
Texas,Hamilton County,2020-03-12,117
Texas,Hamilton County,2020-03-13,125
Texas,Hamilton County,2020-03-16,109
Texas,Hamilton County,2020-03-17,62
Texas,Hamilton County,2020-03-18,50
Texas,Hamilton County,2020-03-19,55
Texas,Hamilton County,2020-03-20,65
Texas,Hansford County,2020-03-02,75
Texas,Hansford County,2020-03-03,136
Texas,Hansford County,2020-03-04,72
Texas,Hansford County,2020-03-09,113
Texas,Hansford County,2020-03-10,81
Texas,Hansford County,2020-03-11,30
Texas,Hansford County,2020-03-12,210
Texas,Hansford County,2020-03-13,189
Texas,Hansford County,2020-03-16,82
Texas,Hansford County,2020-03-17,39
Texas,Hansford County,2020-03-18,17
Texas,Hansford County,2020-03-19,112
Texas,Hansford County,2020-03-20,25
Texas,Hardeman County,2020-03-02,209
Texas,Hardeman County,2020-03-03,78
Texas,Hardeman County,2020-03-04,41
Texas,Hardeman County,2020-03-05,122
Texas,Hardeman County,2020-03-06,171
Texas,Hardeman County,2020-03-09,152
Texas,Hardeman County,2020-03-10,77
Texas,Hardeman County,2020-03-11,44
Texas,Hardeman County,2020-03-12,116
Texas,Hardeman County,2020-03-13,99
Texas,Hardeman County,2020-03-16,114
Texas,Hardeman County,2020-03-17,10
Texas,Hardeman County,2020-03-18,38
Texas,Hardeman County,2020-03-19,88
Texas,Hardeman County,2020-03-20,153
Texas,Hardin County,2020-03-02,97
Texas,Hardin County,2020-03-03,100
Texas,Hardin County,2020-03-04,94
Texas,Hardin County,2020-03-05,101
Texas,Hardin County,2020-03-06,109
Texas,Hardin County,2020-03-09,89
Texas,Hardin County,2020-03-10,96
Texas,Hardin County,2020-03-11,97
Texas,Hardin County,2020-03-12,96
Texas,Hardin County,2020-03-13,105
Texas,Hardin County,2020-03-16,84
Texas,Hardin County,2020-03-17,80
Texas,Hardin County,2020-03-18,73
Texas,Hardin County,2020-03-19,71
Texas,Hardin County,2020-03-20,68
Texas,Harris County,2020-03-02,97
Texas,Harris County,2020-03-03,99
Texas,Harris County,2020-03-04,98
Texas,Harris County,2020-03-05,107
Texas,Harris County,2020-03-06,115
Texas,Harris County,2020-03-09,97
Texas,Harris County,2020-03-10,100
Texas,Harris County,2020-03-11,102
Texas,Harris County,2020-03-12,100
Texas,Harris County,2020-03-13,94
Texas,Harris County,2020-03-16,70
Texas,Harris County,2020-03-17,58
Texas,Harris County,2020-03-18,51
Texas,Harris County,2020-03-19,51
Texas,Harris County,2020-03-20,52
Texas,Harrison County,2020-03-02,98
Texas,Harrison County,2020-03-03,97
Texas,Harrison County,2020-03-04,92
Texas,Harrison County,2020-03-05,105
Texas,Harrison County,2020-03-06,132
Texas,Harrison County,2020-03-09,95
Texas,Harrison County,2020-03-10,111
Texas,Harrison County,2020-03-11,105
Texas,Harrison County,2020-03-12,110
Texas,Harrison County,2020-03-13,106
Texas,Harrison County,2020-03-16,92
Texas,Harrison County,2020-03-17,83
Texas,Harrison County,2020-03-18,73
Texas,Harrison County,2020-03-19,72
Texas,Harrison County,2020-03-20,69
Texas,Hays County,2020-03-02,100
Texas,Hays County,2020-03-03,92
Texas,Hays County,2020-03-04,93
Texas,Hays County,2020-03-05,113
Texas,Hays County,2020-03-06,144
Texas,Hays County,2020-03-09,90
Texas,Hays County,2020-03-10,96
Texas,Hays County,2020-03-11,103
Texas,Hays County,2020-03-12,126
Texas,Hays County,2020-03-13,161
Texas,Hays County,2020-03-16,89
Texas,Hays County,2020-03-17,78
Texas,Hays County,2020-03-18,60
Texas,Hays County,2020-03-19,61
Texas,Hays County,2020-03-20,58
Texas,Hemphill County,2020-03-03,255
Texas,Hemphill County,2020-03-04,88
Texas,Hemphill County,2020-03-09,89
Texas,Hemphill County,2020-03-10,105
Texas,Hemphill County,2020-03-11,96
Texas,Hemphill County,2020-03-13,123
Texas,Hemphill County,2020-03-17,64
Texas,Hemphill County,2020-03-18,108
Texas,Henderson County,2020-03-02,103
Texas,Henderson County,2020-03-03,103
Texas,Henderson County,2020-03-04,89
Texas,Henderson County,2020-03-05,108
Texas,Henderson County,2020-03-06,112
Texas,Henderson County,2020-03-09,91
Texas,Henderson County,2020-03-10,98
Texas,Henderson County,2020-03-11,95
Texas,Henderson County,2020-03-12,100
Texas,Henderson County,2020-03-13,97
Texas,Henderson County,2020-03-16,78
Texas,Henderson County,2020-03-17,76
Texas,Henderson County,2020-03-18,61
Texas,Henderson County,2020-03-19,62
Texas,Henderson County,2020-03-20,57
Texas,Hidalgo County,2020-03-02,100
Texas,Hidalgo County,2020-03-03,99
Texas,Hidalgo County,2020-03-04,98
Texas,Hidalgo County,2020-03-05,103
Texas,Hidalgo County,2020-03-06,110
Texas,Hidalgo County,2020-03-09,94
Texas,Hidalgo County,2020-03-10,95
Texas,Hidalgo County,2020-03-11,97
Texas,Hidalgo County,2020-03-12,101
Texas,Hidalgo County,2020-03-13,104
Texas,Hidalgo County,2020-03-16,85
Texas,Hidalgo County,2020-03-17,77
Texas,Hidalgo County,2020-03-18,68
Texas,Hidalgo County,2020-03-19,65
Texas,Hidalgo County,2020-03-20,70
Texas,Hill County,2020-03-02,101
Texas,Hill County,2020-03-03,98
Texas,Hill County,2020-03-04,83
Texas,Hill County,2020-03-05,111
Texas,Hill County,2020-03-06,109
Texas,Hill County,2020-03-09,93
Texas,Hill County,2020-03-10,107
Texas,Hill County,2020-03-11,94
Texas,Hill County,2020-03-12,105
Texas,Hill County,2020-03-13,102
Texas,Hill County,2020-03-16,80
Texas,Hill County,2020-03-17,69
Texas,Hill County,2020-03-18,65
Texas,Hill County,2020-03-19,55
Texas,Hill County,2020-03-20,66
Texas,Hockley County,2020-03-02,147
Texas,Hockley County,2020-03-03,73
Texas,Hockley County,2020-03-04,82
Texas,Hockley County,2020-03-05,100
Texas,Hockley County,2020-03-06,235
Texas,Hockley County,2020-03-09,135
Texas,Hockley County,2020-03-10,152
Texas,Hockley County,2020-03-11,110
Texas,Hockley County,2020-03-12,178
Texas,Hockley County,2020-03-13,246
Texas,Hockley County,2020-03-16,76
Texas,Hockley County,2020-03-17,32
Texas,Hockley County,2020-03-18,43
Texas,Hockley County,2020-03-19,44
Texas,Hockley County,2020-03-20,48
Texas,Hood County,2020-03-02,107
Texas,Hood County,2020-03-03,99
Texas,Hood County,2020-03-04,90
Texas,Hood County,2020-03-05,108
Texas,Hood County,2020-03-06,117
Texas,Hood County,2020-03-09,98
Texas,Hood County,2020-03-10,99
Texas,Hood County,2020-03-11,107
Texas,Hood County,2020-03-12,110
Texas,Hood County,2020-03-13,96
Texas,Hood County,2020-03-16,72
Texas,Hood County,2020-03-17,69
Texas,Hood County,2020-03-18,57
Texas,Hood County,2020-03-19,61
Texas,Hood County,2020-03-20,64
Texas,Hopkins County,2020-03-02,92
Texas,Hopkins County,2020-03-03,118
Texas,Hopkins County,2020-03-04,72
Texas,Hopkins County,2020-03-05,100
Texas,Hopkins County,2020-03-06,134
Texas,Hopkins County,2020-03-09,73
Texas,Hopkins County,2020-03-10,88
Texas,Hopkins County,2020-03-11,99
Texas,Hopkins County,2020-03-12,104
Texas,Hopkins County,2020-03-13,82
Texas,Hopkins County,2020-03-16,77
Texas,Hopkins County,2020-03-17,66
Texas,Hopkins County,2020-03-18,55
Texas,Hopkins County,2020-03-19,56
Texas,Hopkins County,2020-03-20,80
Texas,Houston County,2020-03-02,100
Texas,Houston County,2020-03-03,103
Texas,Houston County,2020-03-04,45
Texas,Houston County,2020-03-05,95
Texas,Houston County,2020-03-06,137
Texas,Houston County,2020-03-09,81
Texas,Houston County,2020-03-10,99
Texas,Houston County,2020-03-11,132
Texas,Houston County,2020-03-12,93
Texas,Houston County,2020-03-13,98
Texas,Houston County,2020-03-16,78
Texas,Houston County,2020-03-17,34
Texas,Houston County,2020-03-18,51
Texas,Houston County,2020-03-19,36
Texas,Houston County,2020-03-20,30
Texas,Howard County,2020-03-02,100
Texas,Howard County,2020-03-03,92
Texas,Howard County,2020-03-04,74
Texas,Howard County,2020-03-05,115
Texas,Howard County,2020-03-06,169
Texas,Howard County,2020-03-09,85
Texas,Howard County,2020-03-10,79
Texas,Howard County,2020-03-11,90
Texas,Howard County,2020-03-12,94
Texas,Howard County,2020-03-13,102
Texas,Howard County,2020-03-16,69
Texas,Howard County,2020-03-17,67
Texas,Howard County,2020-03-18,64
Texas,Howard County,2020-03-19,84
Texas,Howard County,2020-03-20,75
Texas,Hunt County,2020-03-02,99
Texas,Hunt County,2020-03-03,99
Texas,Hunt County,2020-03-04,88
Texas,Hunt County,2020-03-05,118
Texas,Hunt County,2020-03-06,132
Texas,Hunt County,2020-03-09,116
Texas,Hunt County,2020-03-10,112
Texas,Hunt County,2020-03-11,115
Texas,Hunt County,2020-03-12,120
Texas,Hunt County,2020-03-13,109
Texas,Hunt County,2020-03-16,81
Texas,Hunt County,2020-03-17,68
Texas,Hunt County,2020-03-18,60
Texas,Hunt County,2020-03-19,63
Texas,Hunt County,2020-03-20,77
Texas,Hutchinson County,2020-03-02,95
Texas,Hutchinson County,2020-03-03,102
Texas,Hutchinson County,2020-03-04,97
Texas,Hutchinson County,2020-03-05,114
Texas,Hutchinson County,2020-03-06,115
Texas,Hutchinson County,2020-03-09,95
Texas,Hutchinson County,2020-03-10,105
Texas,Hutchinson County,2020-03-11,101
Texas,Hutchinson County,2020-03-12,132
Texas,Hutchinson County,2020-03-13,107
Texas,Hutchinson County,2020-03-16,109
Texas,Hutchinson County,2020-03-17,98
Texas,Hutchinson County,2020-03-18,84
Texas,Hutchinson County,2020-03-19,86
Texas,Hutchinson County,2020-03-20,78
Texas,Jack County,2020-03-02,90
Texas,Jack County,2020-03-03,123
Texas,Jack County,2020-03-04,112
Texas,Jack County,2020-03-05,118
Texas,Jack County,2020-03-06,122
Texas,Jack County,2020-03-09,170
Texas,Jack County,2020-03-10,146
Texas,Jack County,2020-03-11,126
Texas,Jack County,2020-03-12,131
Texas,Jack County,2020-03-13,127
Texas,Jack County,2020-03-16,82
Texas,Jack County,2020-03-17,66
Texas,Jack County,2020-03-18,52
Texas,Jack County,2020-03-19,50
Texas,Jack County,2020-03-20,69
Texas,Jackson County,2020-03-02,79
Texas,Jackson County,2020-03-03,102
Texas,Jackson County,2020-03-04,102
Texas,Jackson County,2020-03-05,92
Texas,Jackson County,2020-03-06,132
Texas,Jackson County,2020-03-09,87
Texas,Jackson County,2020-03-10,89
Texas,Jackson County,2020-03-11,80
Texas,Jackson County,2020-03-12,94
Texas,Jackson County,2020-03-13,128
Texas,Jackson County,2020-03-16,89
Texas,Jackson County,2020-03-17,81
Texas,Jackson County,2020-03-18,62
Texas,Jackson County,2020-03-19,63
Texas,Jackson County,2020-03-20,74
Texas,Jasper County,2020-03-02,100
Texas,Jasper County,2020-03-03,100
Texas,Jasper County,2020-03-04,68
Texas,Jasper County,2020-03-05,103
Texas,Jasper County,2020-03-06,116
Texas,Jasper County,2020-03-09,83
Texas,Jasper County,2020-03-10,92
Texas,Jasper County,2020-03-11,81
Texas,Jasper County,2020-03-12,96
Texas,Jasper County,2020-03-13,93
Texas,Jasper County,2020-03-16,83
Texas,Jasper County,2020-03-17,55
Texas,Jasper County,2020-03-18,58
Texas,Jasper County,2020-03-19,56
Texas,Jasper County,2020-03-20,44
Texas,Jefferson County,2020-03-02,99
Texas,Jefferson County,2020-03-03,100
Texas,Jefferson County,2020-03-04,94
Texas,Jefferson County,2020-03-05,105
Texas,Jefferson County,2020-03-06,115
Texas,Jefferson County,2020-03-09,96
Texas,Jefferson County,2020-03-10,98
Texas,Jefferson County,2020-03-11,100
Texas,Jefferson County,2020-03-12,104
Texas,Jefferson County,2020-03-13,109
Texas,Jefferson County,2020-03-16,82
Texas,Jefferson County,2020-03-17,81
Texas,Jefferson County,2020-03-18,72
Texas,Jefferson County,2020-03-19,73
Texas,Jefferson County,2020-03-20,69
Texas,Jim Hogg County,2020-03-02,122
Texas,Jim Hogg County,2020-03-03,103
Texas,Jim Hogg County,2020-03-04,39
Texas,Jim Hogg County,2020-03-05,318
Texas,Jim Hogg County,2020-03-06,541
Texas,Jim Hogg County,2020-03-09,284
Texas,Jim Hogg County,2020-03-10,328
Texas,Jim Hogg County,2020-03-11,82
Texas,Jim Hogg County,2020-03-12,87
Texas,Jim Hogg County,2020-03-13,139
Texas,Jim Hogg County,2020-03-16,105
Texas,Jim Hogg County,2020-03-17,89
Texas,Jim Hogg County,2020-03-18,40
Texas,Jim Hogg County,2020-03-19,62
Texas,Jim Hogg County,2020-03-20,70
Texas,Jim Wells County,2020-03-02,100
Texas,Jim Wells County,2020-03-03,106
Texas,Jim Wells County,2020-03-04,93
Texas,Jim Wells County,2020-03-05,126
Texas,Jim Wells County,2020-03-06,144
Texas,Jim Wells County,2020-03-09,92
Texas,Jim Wells County,2020-03-10,102
Texas,Jim Wells County,2020-03-11,91
Texas,Jim Wells County,2020-03-12,103
Texas,Jim Wells County,2020-03-13,117
Texas,Jim Wells County,2020-03-16,69
Texas,Jim Wells County,2020-03-17,85
Texas,Jim Wells County,2020-03-18,59
Texas,Jim Wells County,2020-03-19,66
Texas,Jim Wells County,2020-03-20,73
Texas,Johnson County,2020-03-02,100
Texas,Johnson County,2020-03-03,104
Texas,Johnson County,2020-03-04,85
Texas,Johnson County,2020-03-05,107
Texas,Johnson County,2020-03-06,117
Texas,Johnson County,2020-03-09,88
Texas,Johnson County,2020-03-10,95
Texas,Johnson County,2020-03-11,94
Texas,Johnson County,2020-03-12,97
Texas,Johnson County,2020-03-13,96
Texas,Johnson County,2020-03-16,79
Texas,Johnson County,2020-03-17,65
Texas,Johnson County,2020-03-18,53
Texas,Johnson County,2020-03-19,50
Texas,Johnson County,2020-03-20,60
Texas,Jones County,2020-03-02,84
Texas,Jones County,2020-03-03,83
Texas,Jones County,2020-03-04,66
Texas,Jones County,2020-03-05,90
Texas,Jones County,2020-03-06,131
Texas,Jones County,2020-03-09,92
Texas,Jones County,2020-03-10,109
Texas,Jones County,2020-03-11,92
Texas,Jones County,2020-03-12,131
Texas,Jones County,2020-03-13,98
Texas,Jones County,2020-03-16,85
Texas,Jones County,2020-03-17,30
Texas,Jones County,2020-03-18,34
Texas,Jones County,2020-03-19,73
Texas,Jones County,2020-03-20,76
Texas,Karnes County,2020-03-02,88
Texas,Karnes County,2020-03-03,99
Texas,Karnes County,2020-03-04,100
Texas,Karnes County,2020-03-05,122
Texas,Karnes County,2020-03-06,103
Texas,Karnes County,2020-03-09,100
Texas,Karnes County,2020-03-10,100
Texas,Karnes County,2020-03-11,92
Texas,Karnes County,2020-03-12,116
Texas,Karnes County,2020-03-13,125
Texas,Karnes County,2020-03-16,93
Texas,Karnes County,2020-03-17,90
Texas,Karnes County,2020-03-18,83
Texas,Karnes County,2020-03-19,83
Texas,Karnes County,2020-03-20,80
Texas,Kaufman County,2020-03-02,100
Texas,Kaufman County,2020-03-03,97
Texas,Kaufman County,2020-03-04,92
Texas,Kaufman County,2020-03-05,109
Texas,Kaufman County,2020-03-06,117
Texas,Kaufman County,2020-03-09,94
Texas,Kaufman County,2020-03-10,103
Texas,Kaufman County,2020-03-11,102
Texas,Kaufman County,2020-03-12,105
Texas,Kaufman County,2020-03-13,96
Texas,Kaufman County,2020-03-16,78
Texas,Kaufman County,2020-03-17,67
Texas,Kaufman County,2020-03-18,58
Texas,Kaufman County,2020-03-19,55
Texas,Kaufman County,2020-03-20,61
Texas,Kendall County,2020-03-02,100
Texas,Kendall County,2020-03-03,83
Texas,Kendall County,2020-03-04,75
Texas,Kendall County,2020-03-05,118
Texas,Kendall County,2020-03-06,129
Texas,Kendall County,2020-03-09,104
Texas,Kendall County,2020-03-10,121
Texas,Kendall County,2020-03-11,126
Texas,Kendall County,2020-03-12,135
Texas,Kendall County,2020-03-13,122
Texas,Kendall County,2020-03-16,63
Texas,Kendall County,2020-03-17,69
Texas,Kendall County,2020-03-18,50
Texas,Kendall County,2020-03-19,49
Texas,Kendall County,2020-03-20,45
Texas,Kerr County,2020-03-02,107
Texas,Kerr County,2020-03-03,99
Texas,Kerr County,2020-03-04,85
Texas,Kerr County,2020-03-05,103
Texas,Kerr County,2020-03-06,122
Texas,Kerr County,2020-03-09,111
Texas,Kerr County,2020-03-10,107
Texas,Kerr County,2020-03-11,110
Texas,Kerr County,2020-03-12,112
Texas,Kerr County,2020-03-13,126
Texas,Kerr County,2020-03-16,94
Texas,Kerr County,2020-03-17,88
Texas,Kerr County,2020-03-18,80
Texas,Kerr County,2020-03-19,76
Texas,Kerr County,2020-03-20,70
Texas,Kimble County,2020-03-03,46
Texas,Kimble County,2020-03-04,48
Texas,Kimble County,2020-03-05,99
Texas,Kimble County,2020-03-06,133
Texas,Kimble County,2020-03-09,35
Texas,Kimble County,2020-03-10,130
Texas,Kimble County,2020-03-11,100
